Term,CRN,Subject,Course Number,Attribute,Credits,Title,Days,Time,Building,Instructor
202620,21462,ENGL,204,English Communication Skills,3,Adv Academic English,TR,1100 1215,REYNOL,Omar Moujaes
202620,21462,ENGL,204,Understanding Communication,3,Adv Academic English,TR,1100 1215,REYNOL,Omar Moujaes
202620,21463,ENGL,204,English Communication Skills,3,Adv Academic English,TR,0930 1045,NICELY,Heba Hodeib
202620,21463,ENGL,204,Understanding Communication,3,Adv Academic English,TR,0930 1045,NICELY,Heba Hodeib
202620,21464,ENGL,204,English Communication Skills,3,Adv Academic English,TR,0930 1045,NICELY,Fatima Kassem Moussa
202620,21464,ENGL,204,Understanding Communication,3,Adv Academic English,TR,0930 1045,NICELY,Fatima Kassem Moussa
202620,21465,ENGL,204,English Communication Skills,3,Adv Academic English,TR,1700 1815,REYNOL,Jihan Jannoun
202620,21465,ENGL,204,Understanding Communication,3,Adv Academic English,TR,1700 1815,REYNOL,Jihan Jannoun
202620,21466,ENGL,204,English Communication Skills,3,Adv Academic English,TR,1400 1515,FISK,Emily Ard-Keyser
202620,21466,ENGL,204,Understanding Communication,3,Adv Academic English,TR,1400 1515,FISK,Emily Ard-Keyser
202620,23133,ENGL,204,English Communication Skills,3,Adv Academic English,MWF,0800 0850,FISK,Doaa Obeid
202620,23133,ENGL,204,Understanding Communication,3,Adv Academic English,MWF,0800 0850,FISK,Doaa Obeid
202620,23134,ENGL,204,English Communication Skills,3,Adv Academic English,MWF,1230 1320,REYNOL,Hassan Zreik
202620,23134,ENGL,204,Understanding Communication,3,Adv Academic English,MWF,1230 1320,REYNOL,Hassan Zreik
202620,21467,ENGL,205,Cultures and Histories,3,English Literature I,TR,1530 1645,NICELY,Devan Ard-Keyser
202620,21467,ENGL,205,Humanities I,3,English Literature I,TR,1530 1645,NICELY,Devan Ard-Keyser
202620,21468,ENGL,206,English Communication Skills,3,Technical English,TR,0930 1045,REYNOL,Rima Iskandarani
202620,21468,ENGL,206,Understanding Communication,3,Technical English,TR,0930 1045,REYNOL,Rima Iskandarani
202620,21469,ENGL,206,English Communication Skills,3,Technical English,TR,1400 1515,REYNOL,Jad Tabet
202620,21469,ENGL,206,Understanding Communication,3,Technical English,TR,1400 1515,REYNOL,Jad Tabet
202620,21470,ENGL,206,English Communication Skills,3,Technical English,MWF,1400 1450,PHYS,Hassan Zreik
202620,21470,ENGL,206,Understanding Communication,3,Technical English,MWF,1400 1450,PHYS,Hassan Zreik
202620,21471,ENGL,206,English Communication Skills,3,Technical English,MWF,0900 0950,NICELY,Maya Ezzeddine
202620,21471,ENGL,206,Understanding Communication,3,Technical English,MWF,0900 0950,NICELY,Maya Ezzeddine
202620,21472,ENGL,206,English Communication Skills,3,Technical English,,,,
202620,21472,ENGL,206,Understanding Communication,3,Technical English,,,,
202620,21473,ENGL,206,English Communication Skills,3,Technical English,MWF,1530 1620,REYNOL,Hassan Zreik
202620,21473,ENGL,206,Understanding Communication,3,Technical English,MWF,1530 1620,REYNOL,Hassan Zreik
202620,21474,ENGL,206,English Communication Skills,3,Technical English,TR,1100 1215,REYNOL,Rima Iskandarani
202620,21474,ENGL,206,Understanding Communication,3,Technical English,TR,1100 1215,REYNOL,Rima Iskandarani
202620,21475,ENGL,206,English Communication Skills,3,Technical English,TR,1100 1215,FISK,May Mikati
202620,21475,ENGL,206,Understanding Communication,3,Technical English,TR,1100 1215,FISK,May Mikati
202620,21476,ENGL,206,English Communication Skills,3,Technical English,MWF,1230 1320,REYNOL,Rima Deeb
202620,21476,ENGL,206,Understanding Communication,3,Technical English,MWF,1230 1320,REYNOL,Rima Deeb
202620,21477,ENGL,206,English Communication Skills,3,Technical English,MWF,1000 1050,REYNOL,Rima Deeb
202620,21477,ENGL,206,Understanding Communication,3,Technical English,MWF,1000 1050,REYNOL,Rima Deeb
202620,21478,ENGL,206,English Communication Skills,3,Technical English,TR,1230 1345,FISK,May Mikati
202620,21478,ENGL,206,Understanding Communication,3,Technical English,TR,1230 1345,FISK,May Mikati
202620,21479,ENGL,206,English Communication Skills,3,Technical English,MWF,1000 1050,NICELY,Maya Ezzeddine
202620,21479,ENGL,206,Understanding Communication,3,Technical English,MWF,1000 1050,NICELY,Maya Ezzeddine
202620,21480,ENGL,206,English Communication Skills,3,Technical English,TR,0930 1045,FISK,May Mikati
202620,21480,ENGL,206,Understanding Communication,3,Technical English,TR,0930 1045,FISK,May Mikati
202620,23131,ENGL,206,English Communication Skills,3,Technical English,MWF,1230 1320,PHYS,Maya Ezzeddine
202620,23131,ENGL,206,Understanding Communication,3,Technical English,MWF,1230 1320,PHYS,Maya Ezzeddine
202620,23135,ENGL,206,English Communication Skills,3,Technical English,TR,0930 1045,PHYS,Jad Tabet
202620,23135,ENGL,206,Understanding Communication,3,Technical English,TR,0930 1045,PHYS,Jad Tabet
202620,23512,ENGL,206,English Communication Skills,3,Technical English,TR,1530 1645,REYNOL,Jad Tabet
202620,23512,ENGL,206,Understanding Communication,3,Technical English,TR,1530 1645,REYNOL,Jad Tabet
202620,21481,ENGL,207,Cultures and Histories,3,English Literature II,,,,
202620,21481,ENGL,207,Humanities I,3,English Literature II,,,,
202620,23062,ENGL,207,Cultures and Histories,3,English Literature II,TR,1230 1345,FISK,Syrine Hout
202620,23062,ENGL,207,Humanities I,3,English Literature II,TR,1230 1345,FISK,Syrine Hout
202620,21482,ENGL,209,Cultures and Histories,3,Survey of American Literature,TR,0930 1045,NICELY,Sirene Harb
202620,21482,ENGL,209,Humanities I,3,Survey of American Literature,TR,0930 1045,NICELY,Sirene Harb
202620,21483,ENGL,212,Cultures and Histories,3,Shakespeare,MW,1400 1515,NICELY,Emily Ard-Keyser
202620,21483,ENGL,212,Humanities I,3,Shakespeare,MW,1400 1515,NICELY,Emily Ard-Keyser
202620,21484,ENGL,214,Cultures and Histories,3,Victorian Literature,TR,1530 1645,NICELY,Christopher Nassar
202620,21484,ENGL,214,Humanities I,3,Victorian Literature,TR,1530 1645,NICELY,Christopher Nassar
202620,21485,ENGL,216,Cultures and Histories,3,Drama,TR,1100 1215,FISK,Emily Ard-Keyser
202620,21485,ENGL,216,Humanities I,3,Drama,TR,1100 1215,FISK,Emily Ard-Keyser
202620,21486,ENGL,227,Cultures and Histories,3,Introduction to Language,TR,0930 1045,FISK,Kassim Shaaban
202620,21486,ENGL,227,Humanities I,3,Introduction to Language,TR,0930 1045,FISK,Kassim Shaaban
202620,21487,ENGL,227,Cultures and Histories,3,Introduction to Language,TR,1100 1215,FISK,Kassim Shaaban
202620,21487,ENGL,227,Humanities I,3,Introduction to Language,TR,1100 1215,FISK,Kassim Shaaban
202620,21488,ENGL,229,Cultures and Histories,3,History of English Language,MW,1400 1515,FISK,Devan Ard-Keyser
202620,21488,ENGL,229,Humanities I,3,History of English Language,MW,1400 1515,FISK,Devan Ard-Keyser
202620,21489,ENGL,230,Societies and Individuals,3,Language in Society,TR,1230 1345,FISK,Emma Moughabghab
202620,21489,ENGL,230,Social Sciences I,3,Language in Society,TR,1230 1345,FISK,Emma Moughabghab
202620,21490,ENGL,233,Cultures and Histories,3,Introduction to Translation,MW,1100 1215,NICELY,Rula Baalbaki
202620,21490,ENGL,233,Humanities I,3,Introduction to Translation,MW,1100 1215,NICELY,Rula Baalbaki
202620,21491,ENGL,233,Cultures and Histories,3,Introduction to Translation,MW,1230 1345,NICELY,Rula Baalbaki
202620,21491,ENGL,233,Humanities I,3,Introduction to Translation,MW,1230 1345,NICELY,Rula Baalbaki
202620,21492,ENGL,233,Cultures and Histories,3,Introduction to Translation,TR,0930 1045,FISK,Sonja Mejcher-Atassi
202620,21492,ENGL,233,Humanities I,3,Introduction to Translation,TR,0930 1045,FISK,Sonja Mejcher-Atassi
202620,21493,ENGL,236,Cultures and Histories,3,Creative Writing,TR,1400 1515,FISK,Rima Rantisi
202620,21493,ENGL,236,Humanities I,3,Creative Writing,TR,1400 1515,FISK,Rima Rantisi
202620,21494,ENGL,236,Cultures and Histories,3,Creative Writing,TR,1530 1645,FISK,Rima Rantisi
202620,21494,ENGL,236,Humanities I,3,Creative Writing,TR,1530 1645,FISK,Rima Rantisi
202620,21496,ENGL,239,Cultures and Histories,3,Screenwriting,TR,1100 1215,FISK,Farah Shaer
202620,21496,ENGL,239,Humanities I,3,Screenwriting,TR,1100 1215,FISK,Farah Shaer
202620,21497,ENGL,242G,Cultures and Histories,3,"Tm.Black Gold:Oil,Empire&Story",MW,1100 1215,FISK,Yasmine Khayyat
202620,21497,ENGL,242G,Humanities I,3,"Tm.Black Gold:Oil,Empire&Story",MW,1100 1215,FISK,Yasmine Khayyat
202620,21498,ENGL,244R,Cultures and Histories,3,Sp.Tp:Int.to Women & Gender St,TR,0800 0915,FISK,Hiba Morcos
202620,21498,ENGL,244R,Humanities I,3,Sp.Tp:Int.to Women & Gender St,TR,0800 0915,FISK,Hiba Morcos
202620,21498,ENGL,244R,Social Inequalities,3,Sp.Tp:Int.to Women & Gender St,TR,0800 0915,FISK,Hiba Morcos
202620,21499,ENGL,244X,Cultures and Histories,3,ST.Bible as Literature,,,,
202620,21499,ENGL,244X,Humanities I,3,ST.Bible as Literature,,,,
202620,21500,ENGL,249,Cultures and Histories,3,Fiction Writing,,,,
202620,21500,ENGL,249,Humanities I,3,Fiction Writing,,,,
202620,21501,ENGL,249,Cultures and Histories,3,Fiction Writing,M,1430 1659,FISK,Tariq Mehmood Ali
202620,21501,ENGL,249,Humanities I,3,Fiction Writing,M,1430 1659,FISK,Tariq Mehmood Ali
202620,21502,ENGL,251,Cultures and Histories,3,Playwriting,TR,1400 1515,NICELY,Lucien Bou Rjeily
202620,21502,ENGL,251,Humanities I,3,Playwriting,TR,1400 1515,NICELY,Lucien Bou Rjeily
202620,21503,ENGL,252,Cultures and Histories,3,Creative Nonfiction,,,,
202620,21503,ENGL,252,Humanities I,3,Creative Nonfiction,,,,
202620,21504,ENGL,254A,Cultures and Histories,3,S.T:ShortVideoWriting&Productn,TR,1530 1645,FISK,Doyle Rexford Avant
202620,21504,ENGL,254A,Humanities I,3,S.T:ShortVideoWriting&Productn,TR,1530 1645,FISK,Doyle Rexford Avant
202620,21505,ENGL,254N,Cultures and Histories,3,ST.Directing Actors for Film,TR,1400 1515,NICELY,Farah Shaer
202620,21505,ENGL,254N,Humanities I,3,ST.Directing Actors for Film,TR,1400 1515,NICELY,Farah Shaer
202620,21506,ENGL,254O,Cultures and Histories,3,ST.Doc.film-writing&production,TR,1100 1215,FISK,
202620,21506,ENGL,254O,Humanities I,3,ST.Doc.film-writing&production,TR,1100 1215,FISK,
202620,21507,ENGL,256E,Cultures and Histories,3,Tm. Digital Platforms &Publics,TR,0930 1045,FISK,Emma Moughabghab
202620,21507,ENGL,256E,Humanities I,3,Tm. Digital Platforms &Publics,TR,0930 1045,FISK,Emma Moughabghab
202620,21508,ENGL,257I,Cultures and Histories,3,Tm.is Cult:Words Paint Pics,MWF,0900 0950,FISK,Zein Shweiry
202620,21508,ENGL,257I,Humanities I,3,Tm.is Cult:Words Paint Pics,MWF,0900 0950,FISK,Zein Shweiry
202620,21509,ENGL,258L,Cultures and Histories,3,ST. Women In Creative Writing,TR,1100 1215,FISK,Rima Rantisi
202620,21509,ENGL,258L,Humanities I,3,ST. Women In Creative Writing,TR,1100 1215,FISK,Rima Rantisi
202620,21509,ENGL,258L,Social Inequalities,3,ST. Women In Creative Writing,TR,1100 1215,FISK,Rima Rantisi
202620,21510,ENGL,260E,Cultures and Histories,3,Intro to Teaching Composition,MW,1100 1215,FISK,Halle Michelle Neiderman
202620,21510,ENGL,260E,Humanities I,3,Intro to Teaching Composition,MW,1100 1215,FISK,Halle Michelle Neiderman
202620,23149,ENGL,264,Cultures and Histories,3,Fiction Writ.for Videos Games,F,1400 1630,NICELY,Tariq Mehmood Ali
202620,23149,ENGL,264,Humanities I,3,Fiction Writ.for Videos Games,F,1400 1630,NICELY,Tariq Mehmood Ali
202620,21549,ENHL,220,Natural Sciences,3,Fundam.of Environm.Health Scie,TR,1100 1215,VANDYK,Joumana Nasr
202620,21549,ENHL,220,Understanding the World,3,Fundam.of Environm.Health Scie,TR,1100 1215,VANDYK,Joumana Nasr
202620,21550,ENHL,221,Natural Sciences,3,Mangmt of Domestic&Hazard Wast,TR,0930 1045,VANDYK,May Massoud
202620,21550,ENHL,221,Understanding the World,3,Mangmt of Domestic&Hazard Wast,TR,0930 1045,VANDYK,May Massoud
202620,21578,ENMG,664,Community Engaged Learning,3,Intro.to Human-Centered Design,MW,0900 1145,IOEC,Vrouyr Joubanian
202620,21579,ENMG,664,Community Engaged Learning,3,Intro.to Human-Centered Design,MW,0900 1145,IOEC,Nadia Hani Asfour
202620,21580,ENMG,664,Community Engaged Learning,3,Intro.to Human-Centered Design,MW,1300 1545,IOEC,Nathalie Al Kakoun
202620,21581,ENMG,664,Community Engaged Learning,3,Intro.to Human-Centered Design,TR,0800 1045,IOEC,Joanna Zeenny
202620,21582,ENMG,664,Community Engaged Learning,3,Intro.to Human-Centered Design,TR,1230 1515,IOEC,Ramona Abdallah
202620,21607,ENTM,220,Societies and Individuals,3,Entrepren.&Busin.Planning,TR,1530 1645,OSB,Ziad El-Awad
202620,21607,ENTM,220,Social Sciences I,3,Entrepren.&Busin.Planning,TR,1530 1645,OSB,Ziad El-Awad
202620,21608,ENTM,220,Societies and Individuals,3,Entrepren.&Busin.Planning,TR,1700 1815,OSB,Ziad El-Awad
202620,21608,ENTM,220,Social Sciences I,3,Entrepren.&Busin.Planning,TR,1700 1815,OSB,Ziad El-Awad
202620,21613,EPHD,213,Quantitative Thought,3,Survey Methods,F,1200 1359,VANDYK,Ghada Saad
202620,21613,EPHD,213,Quantitative Reasoning,3,Survey Methods,F,1200 1359,VANDYK,Ghada Saad
202620,21614,EPHD,213,Quantitative Thought,3,Survey Methods,F,1400 1559,VANDYK,Ghada Saad
202620,21614,EPHD,213,Quantitative Reasoning,3,Survey Methods,F,1400 1559,VANDYK,Ghada Saad
202620,21615,EPHD,213,Quantitative Thought,3,Survey Methods,M,1500 1550,VANDYK,Ghada Saad
202620,21615,EPHD,213,Quantitative Reasoning,3,Survey Methods,M,1500 1550,VANDYK,Ghada Saad
202620,20002,FEAA,300,Natural Sciences,3,Functional Bio for Eng'g& Desg,TR,1100 1215,ARCH,Salma Talhouk
202620,20002,FEAA,300,Understanding the World,3,Functional Bio for Eng'g& Desg,TR,1100 1215,ARCH,Salma Talhouk
202620,21650,FEAA,400,Community Engaged Learning,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21650,FEAA,400,Societies and Individuals,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21650,FEAA,400,Social Sciences I,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21698,GEOL,201,Natural Sciences,3,Physical Geology,MW,1530 1645,POST,A. Abdel-Rahman
202620,21698,GEOL,201,Understanding the World,3,Physical Geology,MW,1530 1645,POST,A. Abdel-Rahman
202620,21699,GEOL,201,Natural Sciences,3,Physical Geology,TR,0930 1045,POST,Ali Haidar
202620,21699,GEOL,201,Understanding the World,3,Physical Geology,TR,0930 1045,POST,Ali Haidar
202620,21701,GEOL,204,Natural Sciences,3,Dinosaurs and Life History,MW,1230 1345,POST,Ali Haidar
202620,21701,GEOL,204,Understanding the World,3,Dinosaurs and Life History,MW,1230 1345,POST,Ali Haidar
202620,21702,GEOL,204,Natural Sciences,3,Dinosaurs and Life History,TR,1400 1515,POST,Ali Haidar
202620,21702,GEOL,204,Understanding the World,3,Dinosaurs and Life History,TR,1400 1515,POST,Ali Haidar
202620,21706,GEOL,227,Natural Sciences,3,Alternate Energy & Climate,MW,1100 1215,POST,Tony Nemer
202620,21706,GEOL,227,Understanding the World,3,Alternate Energy & Climate,MW,1100 1215,POST,Tony Nemer
202620,21707,GEOL,290B,Cultures and Histories,3,ST. Climate & Human Societies,TR,0800 0915,POST,Hermann Genz
202620,21707,GEOL,290B,Humanities I,3,ST. Climate & Human Societies,TR,0800 0915,POST,Hermann Genz
202620,21707,GEOL,290B,Natural Sciences,3,ST. Climate & Human Societies,TR,0800 0915,POST,Hermann Genz
202620,21707,GEOL,290B,Understanding the World,3,ST. Climate & Human Societies,TR,0800 0915,POST,Hermann Genz
202620,21714,GRDS,203,Community Engaged Learning,6,Graphic Design III,MWF,1400 1745,ARCH,Leila Musfi
202620,21725,HEHI,201,Societies and Individuals,3,Found Human Eng & Pub Hlth Inn,MW,0900 1015,VANDYK,Imad Elhajj
202620,21725,HEHI,201,Social Sciences I,3,Found Human Eng & Pub Hlth Inn,MW,0900 1015,VANDYK,Imad Elhajj
202620,21726,HEHI,202B,Social Sciences II,2,Hum. Eng'g & PH Innovation Cap,,,,Imad Elhajj
202620,21726,HEHI,202B,Societies and Individuals,2,Hum. Eng'g & PH Innovation Cap,,,,Imad Elhajj
202620,21733,HIST,202,Cultures and Histories,3,Intro to Modern Hist Arab-East,MWF,1100 1150,NICELY,Naila Kaidbey Takieddine
202620,21733,HIST,202,Humanities I,3,Intro to Modern Hist Arab-East,MWF,1100 1150,NICELY,Naila Kaidbey Takieddine
202620,23060,HIST,215,Cultures and Histories,3,Near East in Transit.1450-1550,MW,1230 1345,NICELY,Tarek Abou Hussein
202620,23060,HIST,215,Humanities I,3,Near East in Transit.1450-1550,MW,1230 1345,NICELY,Tarek Abou Hussein
202620,21734,HIST,238,Cultures and Histories,3,Ottoman St & Society 1600-1923,TR,0930 1045,NICELY,Varak Ketsamanian
202620,21734,HIST,238,Humanities I,3,Ottoman St & Society 1600-1923,TR,0930 1045,NICELY,Varak Ketsamanian
202620,21735,HIST,239,Cultures and Histories,3,Arab East & Egypt 1516-1798,MW,1530 1645,NICELY,Peter Francis Kitlas
202620,21735,HIST,239,Humanities I,3,Arab East & Egypt 1516-1798,MW,1530 1645,NICELY,Peter Francis Kitlas
202620,23061,HIST,246,Cultures and Histories,3,From Grand Liban To Taef,TR,1230 1345,NICELY,Makram Rabah
202620,23061,HIST,246,Humanities I,3,From Grand Liban To Taef,TR,1230 1345,NICELY,Makram Rabah
202620,21736,HIST,250,Cultures and Histories,3,Modern Turkey,TR,1530 1645,NICELY,Varak Ketsamanian
202620,21736,HIST,250,Humanities I,3,Modern Turkey,TR,1530 1645,NICELY,Varak Ketsamanian
202620,21737,HIST,251,Cultures and Histories,3,North Africa&Spain in Mid-Ages,MW,1100 1215,NICELY,Peter Francis Kitlas
202620,21737,HIST,251,Humanities I,3,North Africa&Spain in Mid-Ages,MW,1100 1215,NICELY,Peter Francis Kitlas
202620,21738,HIST,257,Cultures and Histories,3,Contemporary World Since 1914,TR,1400 1515,NICELY,Makram Rabah
202620,21738,HIST,257,Humanities I,3,Contemporary World Since 1914,TR,1400 1515,NICELY,Makram Rabah
202620,21741,HIST,258BZ,Cultures and Histories,3,ST. Arab/American Studies,,,,
202620,21741,HIST,258BZ,Humanities I,3,ST. Arab/American Studies,,,,
202620,21795,HPCH,201,Societies and Individuals,3,Health Awareness and Behavior,,,,
202620,21795,HPCH,201,Social Sciences I,3,Health Awareness and Behavior,,,,
202620,21796,HPCH,201,Societies and Individuals,3,Health Awareness and Behavior,TR,1530 1645,VANDYK,Faysal Kak
202620,21796,HPCH,201,Social Sciences I,3,Health Awareness and Behavior,TR,1530 1645,VANDYK,Faysal Kak
202620,21800,HPCH,207,Community Engaged Learning,2,Risk Comm.in Publ.Health Pract,M,1030 1210,VANDYK,Tamar Kabakian
202620,23344,HPCH,220,Societies and Individuals,3,Sexuality & Public Health,TR,1400 1515,VANDYK,Faysal Kak
202620,23344,HPCH,220,Social Sciences I,3,Sexuality & Public Health,TR,1400 1515,VANDYK,Faysal Kak
202620,23347,HPCH,250,Community Engaged Learning,2,Practicum,,,,
202620,21829,INDE,410,Cultures and Histories,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21829,INDE,410,Humanities I,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21829,INDE,410,Human Values,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21830,INDE,410,Cultures and Histories,3,Engineering Ethics,TS,0800 0915,BECHTA,Farah Demachkieh
202620,21830,INDE,410,Humanities I,3,Engineering Ethics,TS,0800 0915,BECHTA,Farah Demachkieh
202620,21830,INDE,410,Human Values,3,Engineering Ethics,TS,0800 0915,BECHTA,Farah Demachkieh
202620,21831,INDE,410,Cultures and Histories,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21831,INDE,410,Humanities I,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21831,INDE,410,Human Values,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21832,INDE,410,Cultures and Histories,3,Engineering Ethics,RS,0800 0915,BECHTA,Farah Demachkieh
202620,21832,INDE,410,Humanities I,3,Engineering Ethics,RS,0800 0915,BECHTA,Farah Demachkieh
202620,21832,INDE,410,Human Values,3,Engineering Ethics,RS,0800 0915,BECHTA,Farah Demachkieh
202620,21833,INDE,410,Cultures and Histories,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21833,INDE,410,Humanities I,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21833,INDE,410,Human Values,3,Engineering Ethics,TR,0930 1045,ARCH,Rana Sfeir
202620,21834,INDE,410,Cultures and Histories,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21834,INDE,410,Humanities I,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21834,INDE,410,Human Values,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21835,INDE,410,Cultures and Histories,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21835,INDE,410,Humanities I,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21835,INDE,410,Human Values,3,Engineering Ethics,MWF,0800 0850,ARCH,Youssef Saad
202620,21836,INDE,410,Cultures and Histories,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21836,INDE,410,Humanities I,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21836,INDE,410,Human Values,3,Engineering Ethics,MWF,0900 0950,ARCH,Youssef Saad
202620,21877,LDEM,203,Community Engaged Learning,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21877,LDEM,203,Societies and Individuals,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21877,LDEM,203,Social Sciences I,3,Planetary Systems Thinking,MW,1530 1645,MAMC,Rami Zurayk
202620,21878,LDEM,204,Community Engaged Learning,6,St.IV:Cultural Landscape Dsgn.,MWF,1400 1745,ANNEX,Carla Al Hage
202620,21879,LDEM,208,Cultures and Histories,3,Landscape Architect.Hist. II,MW,1230 1345,ARCH,Karim Bacha
202620,21879,LDEM,208,Humanities I,3,Landscape Architect.Hist. II,MW,1230 1345,ARCH,Karim Bacha
202620,21882,LDEM,217,Natural Sciences,3,Soils in the Landscape,R,1300 1545,,Rami Zurayk
202620,21882,LDEM,217,Understanding the World,3,Soils in the Landscape,R,1300 1545,,Rami Zurayk
202620,21885,LDEM,230,Natural Sciences,3,Water and the Environment,MW,1700 1815,BECHTA,Houssam Shaiban
202620,21885,LDEM,230,Understanding the World,3,Water and the Environment,MW,1700 1815,BECHTA,Houssam Shaiban
202620,21890,LDEM,268,Natural Sciences,3,Intro. to Permaculture Design,R,1400 1645,IOEC,Monika Fabian
202620,21890,LDEM,268,Understanding the World,3,Intro. to Permaculture Design,R,1400 1645,IOEC,Monika Fabian
202620,21907,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,F,1000 1050,NICELY,
202620,21907,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,F,1000 1050,NICELY,
202620,21908,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,F,1230 1320,NICELY,Zadour Khachadourian
202620,21908,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,F,1230 1320,NICELY,Zadour Khachadourian
202620,21909,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,M,1530 1620,FISK,
202620,21909,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,M,1530 1620,FISK,
202620,21910,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,M,1400 1450,NICELY,
202620,21910,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,M,1400 1450,NICELY,
202620,21911,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,T,1400 1450,NICELY,
202620,21911,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,T,1400 1450,NICELY,
202620,21912,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,F,0900 0950,BLISS,
202620,21912,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,F,0900 0950,BLISS,
202620,21913,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,MWF,1100 1150,NICELY,Tamer Tlas
202620,21913,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,MWF,1100 1150,NICELY,Tamer Tlas
202620,21914,MATH,201,Quantitative Thought,3,Calculus & Analytical Geom.III,MWF,1000 1050,NICELY,Hassan Yamani
202620,21914,MATH,201,Quantitative Reasoning,3,Calculus & Analytical Geom.III,MWF,1000 1050,NICELY,Hassan Yamani
202620,21954,MATH,203,Quantitative Thought,3,Math for Social Sciences I,TR,0930 1045,NICELY,Najwa Fuleihan
202620,21954,MATH,203,Quantitative Reasoning,3,Math for Social Sciences I,TR,0930 1045,NICELY,Najwa Fuleihan
202620,21955,MATH,203,Quantitative Thought,3,Math for Social Sciences I,TR,1100 1215,NICELY,Najwa Fuleihan
202620,21955,MATH,203,Quantitative Reasoning,3,Math for Social Sciences I,TR,1100 1215,NICELY,Najwa Fuleihan
202620,21956,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,0900 0950,NICELY,Maha Itani
202620,21956,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,0900 0950,NICELY,Maha Itani
202620,21957,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,1230 1320,NICELY,Michella Bou Eid
202620,21957,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,1230 1320,NICELY,Michella Bou Eid
202620,21958,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Najwa Fuleihan
202620,21958,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Najwa Fuleihan
202620,21959,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,1400 1450,NICELY,Ban Khayatt Saade
202620,21959,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,1400 1450,NICELY,Ban Khayatt Saade
202620,21960,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Maha Itani
202620,21960,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Maha Itani
202620,21961,MATH,204,Quantitative Thought,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Manar Riman
202620,21961,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,MWF,1000 1050,NICELY,Manar Riman
202620,21962,MATH,204,Quantitative Thought,3,Math for Social Sciences II,TR,0930 1045,NICELY,Joumana Tannous
202620,21962,MATH,204,Quantitative Reasoning,3,Math for Social Sciences II,TR,0930 1045,NICELY,Joumana Tannous
202620,21963,MATH,204,Quantitative Thought,3,Math for Social Sciences II,TR,1100 1215,NICELY,Joumana Tannous
